,Year,country,language,production_co,runtime,budget,gross_usa,director_0,director_1,rating,star_0,star_1,star_2,star_3,writer_0,writer_1,writer_2,review_count,title,open_week,cumulative,mpaa_rating,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,Reality-TV,Romance,Sci-Fi,Sport,Thriller,Western,War
84,2019,UK,English, Warsaw Pact Films,87.0,0.0,0.0,Ewa Banaszkiewicz,Mateusz Dymek,58.0,Aneta Piotrowska,Emma Friedman-Cohen,Daniel Barry,,Ewa Banaszkiewicz,Mateusz Dymek,,53.0,My Friend the Polish Girl,0.0,3492.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,2018,Turkey,Turkish, TAFF Pictures,0.0,0.0,0.0,Ali Atay,0,78.0,Ahmet Mümtaz Taylan,Alper Kul,Sarp Apak,,Ali Atay,Ali Demirel,,14960.0,Ölümlü Dünya,0.0,1562712.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,2018,USA,English, Unified Pictures,101.0,0.0,260136.0,Elizabeth Chomko,0,66.0,Hilary Swank,Michael Shannon,Robert Forster,,Elizabeth Chomko,0,0,2560.0,What They Had,17683212018.0,533579.0,   R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,2018,France,Norwegian, Haut et Court,93.0,0.0,0.0,Dominique Rocher,0,60.0,Anders Danielsen Lie,Golshifteh Farahani,Denis Lavant,,Pit Agarmen,Jérémie Guez,,7192.0,The Night Eats the World,0.0,95208.0,TV-14,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88,2018,Norway,Norwegian, Paradox Film 7,93.0,22000000.0,0.0,Erik Poppe,0,73.0,Andrea Berntzen,Aleksander Holmen,Solveig Koløen Birkeland,,Siv Rajendram Eliassen,Anna Bache-Wiig,,9596.0,Utøya: July 22,0.0,3738618.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
89,2018,UK,English, Park Pictures,108.0,0.0,6701.0,Jim Hosking,0,57.0,Aubrey Plaza,Emile Hirsch,Jemaine Clement,,Jim Hosking,David Wike,0,2949.0,An Evening with Beverly Luff Linn,5212212018.0,27359.0,   R,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,2019,Australia,English, See Pictures,97.0,0.0,0.0,Stephan Elliott,0,55.0,Guy Pearce,Kylie Minogue,Jesse Denyer,,Stephan Elliott,0,0,1783.0,Swinging Safari,0.0,1236408.0,   R,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,2018,USA,English, Remstar Studios,91.0,10000000.0,0.0,Andrew Fleming,0,65.0,Steve Coogan,Paul Rudd,Jesse Luken,,Andrew Fleming,0,0,6859.0,Ideal Home,0.0,147784.0,Not Rated,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,2018,Belgium,Dutch, A Team Productions,125.0,0.0,0.0,Adil El Arbi,Bilall Fallah,67.0,Dimitri 'Vegas' Thivaios,Paloma Aguilera Valdebenito,Eduardo Almeida,,Nabil Ben Yadir,Adil El Arbi,,2632.0,Gangsta,0.0,1358208.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
93,2018,Germany,German, Kahuuna Films,145.0,0.0,0.0,Hans Weingartner,0,76.0,Mala Emde,Anton Spieker,Arndt Schwering-Sohnrey,,Hans Weingartner,Silke Eggert,,3447.0,303,0.0,395352.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
94,2018,USA,English, Los Angeles Media Fund (LAMF),108.0,10000000.0,0.0,Charles Stone III,0,54.0,Megalyn Echikunwoke,Eden Sher,Lyndon Smith,,Chuck Hayward,0,0,3551.0,Step Sisters,0.0,0.0,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,2018,USA,English, Parris Pictures,93.0,0.0,185576.0,Josephine Decker,0,64.0,Helena Howard,Molly Parker,Miranda July,,Josephine Decker,Gail Segal,,2828.0,Madeline's Madeline,18009122018.0,197309.0,Unrated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0
96,2018,Canada,English, IndustryWorks Studios,73.0,0.0,0.0,Erdal Ceylan,0,30.0,Alyson Walker,Tony Giroux,Meelah Adams,,Erdal Ceylan,Paul Burton,0,1028.0,Selfie from Hell,0.0,136452.0,   R,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
97,2018,Sweden,Swedish, Nordisk Film Production Sverige AB,123.0,0.0,120486.0,Pernille Fischer Christensen,0,71.0,Alba August,Maria Bonnevie,Trine Dyrholm,,Kim Fupz Aakeson,Pernille Fischer Christensen,0,3470.0,Becoming Astrid,5361252018.0,938766.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
98,2018,Denmark,English, Creative Alliance,108.0,0.0,0.0,Per Fly,0,62.0,Theo James,Ben Kingsley,Jacqueline Bisset,,Per Fly,Daniel Pyne,,3651.0,Backstabbing for Beginners,0.0,367000.0,   R,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
99,2018,Turkey,Turkish, Karacelik Film Yapim,117.0,0.0,0.0,Tolga Karaçelik,0,75.0,Tolga Tekin,Bartu Küçükçaglayan,Tugce Altug,,Tolga Karaçelik,0,0,8064.0,Kelebekler,0.0,352082.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,2018,Japan,Japanese, Bandai Visual,115.0,0.0,204238.0,Mari Okada,0,74.0,Manaka Iwami,Miyu Irino,Yôko Hikasa,,Mari Okada,Christian La Monte,0,2763.0,Maquia: When the Promised Flower Blooms,71472222018.0,4549531.0,Not Rated,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
101,2018,Spain,Spanish, Film Factory,92.0,4000000.0,0.0,Daniel Calparsoro,0,59.0,Raúl Arévalo,Aura Garrido,Hugo Arbues,,Patxi Amezcua,Chris Sparling,,3952.0,El aviso,0.0,728729.0,TV-MA,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0
102,2018,France,French, Superprod,85.0,0.0,0.0,Alexandre Espigares,0,69.0,Raphaël Personnaz,Virginie Efira,Dominique Pinon,,Jack London,Philippe Lioret,,2385.0,White Fang,0.0,7928696.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,2018,Germany,German, Akzente Film- und Fernsehproduktion,111.0,0.0,0.0,Lars Kraume,0,74.0,Leonard Scheicher,Tom Gramenz,Lena Klenke,,Dietrich Garstka,Lars Kraume,0,2744.0,The Silent Revolution,0.0,1233064.0,   PG,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
104,2018,China,English, Nest Holdings,90.0,0.0,0.0,Kimble Rendall,0,45.0,Bingbing Li,Kellan Lutz,Kelsey Grammer,,Jonathan Scanlon,Kimble Rendall,,2845.0,7 Guardians of the Tomb,0.0,7910928.0,TV-MA,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
105,2018,India,Hindi, T-Series,138.0,0.0,0.0,Luv Ranjan,0,71.0,Kartik Aaryan,Nushrat Bharucha,Sunny Singh Nijjar,,Rahul Mody,Luv Ranjan,0,17524.0,Sonu Ke Titu Ki Sweety,0.0,864301.0,Not Rated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
106,2018,USA,English, Cinereach,94.0,0.0,400961.0,Jeremiah Zagar,0,69.0,Evan Rosado,Raúl Castillo,Sheila Vand,,Daniel Kitrosser,Justin Torres,,3060.0,We the Animals,63357192018.0,434743.0,   R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,2018,Switzerland,Swiss German, Triluna Film AG,124.0,0.0,0.0,Marcel Gisler,0,74.0,Max Hubacher,Aaron Altaras,Jessy Moravec,,Thomas Hess,Marcel Gisler,,2274.0,Mario,0.0,3394.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
108,2018,Romania,English, Manekino Film,123.0,1000000.0,13782.0,Adina Pintilie,0,59.0,Laura Benson,Tómas Lemarquis,Christian Bayerlein,,Adina Pintilie,0,0,1831.0,Touch Me Not,5616132019.0,75507.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,2019,India,Tamil, Shree Raajalakshmi Films,147.0,70000000.0,0.0,Ram,Amudhavan Karuppiah,92.0,Mammootty,Sadhana,Anjali,,Anjana Krishnakumar,Ram,0,10700.0,Peranbu,0.0,3417.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,2018,USA,English, The Department of Motion Pictures,96.0,0.0,500101.0,Reinaldo Marcus Green,0,57.0,John David Washington,Anthony Ramos,Kelvin Harrison Jr.,,Reinaldo Marcus Green,0,0,1480.0,Monsters and Men,118697302018.0,510967.0,   R,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
111,2018,USA,English, Mental Pictures,85.0,0.0,80115.0,Christina Choe,0,62.0,Andrea Riseborough,Steve Buscemi,Ann Dowd,,Christina Choe,0,0,2081.0,Nancy,15056102018.0,80115.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
112,2018,UK,English, Warp Films,101.0,0.0,36012.0,Idris Elba,0,58.0,Antwayne Eccleston,Fraser James,Aml Ameen,,Brock Norman Brock,Martin Stellman,,2137.0,Yardie,22056172019.0,1551163.0,Not Rated,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,2018,Turkey,Turkish, CMYLMZ Fikirsanat,125.0,9000000.0,0.0,Kivanç Baruönü,0,72.0,Cem Yilmaz,Ozan Güven,Özkan Ugur,,Cem Yilmaz,0,0,28392.0,Arif V 216,0.0,13547689.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
114,2019,Germany,German, Kunsthochschule für Medien Köln (KHM),70.0,120000.0,0.0,Tilman Singer,0,56.0,Luana Velis,Johannes Benecke,Jan Bluthardt,,Tilman Singer,0,0,881.0,Luz,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
115,2018,South Korea,Korean, Movic Comics,101.0,0.0,0.0,Sang-ho Yeon,0,59.0,Seung-ryong Ryu,Eun-kyung Shim,Jung-min Park,,Sang-ho Yeon,0,0,3523.0,Yeom-lyeok,0.0,6981970.0,Not Rated,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
116,2018,USA,English, Bow and Arrow Entertainment,106.0,0.0,236799.0,Crystal Moselle,0,68.0,Kabrina Adams,Emmanuel Barco,Tom Bruno,,Crystal Moselle,Crystal Moselle,,2614.0,Skate Kitchen,18065122018.0,287307.0,   R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,2018,USA,English, The Theory Inc.,103.0,4000000.0,0.0,Harvey Lowry,0,44.0,Thora Birch,Claire Coffee,Chris Klein,,Kelsey Tucker,0,0,984.0,The Competition,0.0,0.0,TV-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
118,2018,Turkey,Turkish, BKM Film,95.0,0.0,0.0,Serra Yilmaz,0,70.0,Belçim Bilgin,Bugra Gülsoy,Çaglar Çorumlu,,Murat Disli,0,0,4625.0,Cebimdeki Yabanci,0.0,1564969.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,2018,Germany,English, Schiwago Film,94.0,0.0,70794.0,Wolfgang Fischer,0,64.0,Susanne Wolff,Gedion Oduor Wekesa,Kelvin Mutuku Ndinda,,Ika Künzel,Wolfgang Fischer,0,2082.0,Styx,342032019.0,138173.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,2018,Russia,English, KD Studios,101.0,5000000.0,0.0,Aleksandr Boguslavskiy,Francesco Cinquemani,44.0,Lyubov Aksyonova,Maksim Al-Names,Anastasiya Anikhovskaya,,Aleksandr Boguslavskiy,Francesco Cinquemani,,2314.0,Za granyu realnosti,0.0,2305829.0,Not Rated,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
121,2018,Denmark,Danish, M&M Productions,81.0,0.0,0.0,Karsten Kiilerich,0,55.0,Vibeke Dueholm,Peter Frödin,Erik Holmey,,Vicki Berlin,Karsten Kiilerich,,228.0,Hodja fra Pjort,0.0,1218507.0,Not Rated,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
122,2018,UK,English, Cinevilla Studio,114.0,8000000.0,0.0,Aigars Grauba,0,62.0,Edvin Endre,James Bloor,Dainis Grube,,Aigars Grauba,Max Kinnings,0,1607.0,The Pagan King,0.0,18598.0,TV-MA,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
123,2018,Germany,German, Fox International Productions,89.0,0.0,0.0,Michael David Pate,0,41.0,Nilam Farooq,Farina Flebbe,Sonja Gerhardt,,Michael David Pate,Ecki Ziedrich,0,919.0,Heilstätten,0.0,2330777.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
124,2019,Germany,German, Sommerhaus Filmproduktionen,125.0,0.0,28394.0,Thomas Stuber,0,69.0,Sandra Hüller,Franz Rogowski,Peter Kurth,,Clemens Meyer,Clemens Meyer,,3091.0,In the Aisles,922162019.0,694586.0,Not Rated,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,2019,Singapore,Japanese, Knockonwood,89.0,0.0,88455.0,Eric Khoo,0,67.0,IHARA,Takumi Saitoh,Seiko Matsuda,,0,0,0,1104.0,Ramen Shop,5303242019.0,734347.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,2018,USA,English, 2B Films,91.0,0.0,42812.0,Danny A. Abeckaser,0,38.0,Danny A. Abeckaser,AnnaLynne McCord,Sasha Feldman,,Jon Carlo,Danny A. Abeckaser,0,390.0,First We Take Brooklyn,15845112018.0,42812.0,Not Rated,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,2018,India,Hindi, Friday Filmworks,157.0,0.0,0.0,Neeraj Pandey,0,53.0,Sidharth Malhotra,Manoj Bajpayee,Rakul Preet Singh,,Neeraj Pandey,0,0,3564.0,Aiyaary,0.0,143108.0,Not Rated,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
128,2018,USA,English, Datari Turner Productions,89.0,0.0,112552.0,Qasim Basir,0,47.0,Omari Hardwick,Meagan Good,Jay Ellis,,Qasim Basir,Samantha Tanner,0,287.0,A Boy. A Girl. A Dream.,67760162018.0,112552.0,   R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,2018,South Korea,Korean," Watermelon Pictures Co., Ltd.",103.0,0.0,0.0,Soon-rye Yim,0,70.0,Tae-ri Kim,So-Ri Moon,Jun-yeol Ryu,,Seong-gu Hwang,Daisuke Igarashi,0,1176.0,Liteul poreseuteu,0.0,11225212.0,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,2019,Paraguay,Spanish, La Babosa Cine,98.0,514000.0,78473.0,Marcelo Martinessi,0,68.0,Ana Brun,Margarita Irun,Ana Ivanova,,Marcelo Martinessi,0,0,2188.0,The Heiresses,11304202019.0,811196.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,2018,Russia,Russian, CTB Film Company,105.0,0.0,0.0,Rustam Mosafir,0,61.0,Aleksey Faddeev,Aleksandr Kuznetsov,Yuriy Tsurilo,,Vadim Golovanov,Rustam Mosafir,0,1755.0,Skif,0.0,1062977.0,Not Rated,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
132,2018,Mexico,Spanish, Piano,96.0,0.0,0.0,Sebastián Hofmann,0,60.0,Luis Gerardo Méndez,Miguel Rodarte,RJ Mitte,,Julio Chavezmontes,Sebastián Hofmann,0,1741.0,Time Share,0.0,370280.0,TV-MA,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
133,2018,China,English, Original Force,91.0,0.0,0.0,Christopher Jenkins,0,57.0,Jim Gaffigan,Zendaya,Lance Lim,,Christopher Jenkins,Christopher Jenkins,,2617.0,Duck Duck Goose,0.0,19676514.0,   PG,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
134,2018,Hungary,Hungarian, Szupermodern Stúdió,110.0,0.0,0.0,Attila Szász,0,74.0,Marina Gera,Sándor Csányi,Laura Döbrösi,,Norbert Köbli,Attila Szász,,918.0,Örök tél,0.0,3566.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0
135,2019,China,Mandarin, Beijing Culture,130.0,0.0,0.0,Cathy Yan,0,63.0,Zazie Beetz,Mason Lee,Meng Li,,Cathy Yan,0,0,187.0,Dead Pigs,0.0,4409.0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
136,2018,USA,English,0,114.0,0.0,114603.0,Mark Pellington,0,55.0,Hugo Armstrong,Shinelle Azoroh,Annalise Basso,,Alex Ross Perry,Alex Ross Perry,,858.0,Nostalgia,15955182018.0,114603.0,   R,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,2018,Mexico,Spanish, Detalle Films,128.0,0.0,148505.0,Alonso Ruizpalacios,Alonso Ruizpalacios,70.0,Gael García Bernal,Simon Russell Beale,Lynn Gilmartin,,Manuel Alcalá,Alonso Ruizpalacios,0,3766.0,Museo,16554162018.0,759626.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,2018,UK,English,0,185.0,0.0,89332.0,Benedict Andrews,0,78.0,Artinis Aliaj,Nya Berg,Max Bloom,,Tennessee Williams,0,0,163.0,Cat on a Hot Tin Roof,0.0,89332.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,2018,Australia,English, Convergence Productions Pty,90.0,1500000.0,0.0,John V. Soto,0,56.0,Jacqueline McKenzie,Myles Pollard,Hayley McElhinney,,John V. Soto,Michael White,0,4124.0,The Gateway,0.0,10878.0,TV-MA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
140,2018,USA,English, Film Tiger,93.0,3500000.0,0.0,Mitch Gould,0,57.0,Dominique Swain,Michael Paré,Jason Earles,,Mitch Gould,Jo Marr,,2058.0,Battle Drone,0.0,0.0,PG-13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
141,2018,USA,English,0,86.0,0.0,21456.0,Sebastián Silva,0,53.0,Christopher Abbott,Trust Arancio,Nicolas Arze,,Sebastián Silva,0,0,890.0,Tyrel,0.0,21456.0,Not Rated,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2018,Dominican Republic,Spanish, Bou Group,93.0,0.0,2607916.0,Frank Perozo,0,62.0,Christine Marzano,Anyelina Sánchez,Clarissa Molina,,Jose Ramon Alama,José A. Paxtor,,246.0,Qué León,29193622018.0,7807916.0,PG-13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
143,2018,Italy,Italian, Lotus Production,105.0,7500000.0,0.0,Gabriele Muccino,0,61.0,Stefano Accorsi,Carolina Crescentini,Elena Cucci,,Gabriele Muccino,Gabriele Muccino,,1704.0,A casa tutti bene,0.0,11740817.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,2018,Poland,Polish, Nowhere,91.0,0.0,0.0,Malgorzata Szumowska,0,64.0,Mateusz Kosciukiewicz,Agnieszka Podsiadlik,Malgorzata Gorol,,Michal Englert,Malgorzata Szumowska,0,1722.0,Twarz,0.0,1056762.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,2018,France,French, Gaumont,107.0,7000000.0,0.0,Franck Dubosc,0,65.0,Franck Dubosc,Alexandra Lamy,Elsa Zylberstein,,Franck Dubosc,Declan May,0,3271.0,Tout le monde debout,0.0,22466659.0,TV-14,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,2019,Cuba,Spanish, Creative Artisans Media,107.0,0.0,13509.0,Rodrigo Barriuso,Sebastián Barriuso,71.0,Rodrigo Santoro,Maricel Álvarez,Yoandra Suárez,,Lindsay Gossling,0,0,377.0,Un traductor,4412212018.0,78075.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,2018,China,Mandarin, Gosh Film Entertainment,121.0,0.0,1983984.0,Sicheng Chen,0,60.0,Haoran Liu,Baoqiang Wang,Yang Xiao,,Sicheng Chen,LeeAnne Yu,,1384.0,Detective Chinatown 2,704047182018.0,544061916.0,   R,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
148,2018,USA,English, Gamechanger Films,90.0,0.0,4667.0,Hannah Fidell,0,60.0,Tony Revolori,David DeLao,Lora Martinez-Cunningham,,Hannah Fidell,Carson Mell,0,1665.0,The Long Dumb Road,4667112018.0,4667.0,   R,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,2018,Spain,Spanish, Institut Català de les Empreses Culturals (ICEC),113.0,1800000.0,0.0,Ramón Salazar,0,69.0,Bárbara Lennie,Susi Sánchez,Greta Fernández,,Ramón Salazar,0,0,2247.0,La enfermedad del domingo,0.0,43777.0,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,2018,France,French, JD Prod,90.0,0.0,37108.0,Laurent Tirard,0,64.0,Jean Dujardin,Mélanie Laurent,Noémie Merlant,,Laurent Tirard,Grégoire Vigneron,0,2545.0,Return of the Hero,76122018.0,7362730.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
151,2018,India,Hindi, Make My Day Entertainments,131.0,0.0,0.0,Ashu Trikha,0,28.0,Pulkit Samrat,Jimmy Sheirgill,Kriti Kharbanda,,Dilip Shukla,0,0,388.0,Veerey Ki Wedding,0.0,21664.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,2018,India,Telugu, UV Creations,138.0,0.0,0.0,Ashok G.,Ashok G.,70.0,Anushka Shetty,Keshav Deepak,Unni Mukundan,,Ashok G.,0,0,2083.0,Bhaagamathie,0.0,164967.0,Not Rated,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
153,2018,UK,0, Anima Estudios,97.0,0.0,2150.0,Andrés Couturier,0,47.0,Toby Kebbell,Lily Collins,Keith Wickham,,Jim Hecht,Alicia Núñez Puerto,0,503.0,A Wizard's Tale,1593162018.0,5487261.0,TV-G,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
154,2018,France,French, Pathé,107.0,0.0,0.0,Dany Boon,0,57.0,Dany Boon,Line Renaud,Laurence Arné,,Dany Boon,Sarah Kaminsky,,2797.0,La ch'tite famille,0.0,49954866.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,2018,India,Tamil, 7C's Entertainment,0.0,0.0,0.0,P. Arumugakumar,0,50.0,Annayya,Viji Chandrashekhar,David,,P. Arumugakumar,0,0,451.0,Oru Nalla Naal Paathu Solren,0.0,101358.0,Not Rated,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,2018,USA,English, Labyrinth Films,85.0,3500000.0,0.0,Steven Luke,0,34.0,Steven Luke,Tom Berenger,Mikeal Burgin,,0,0,0,711.0,Wunderland,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
157,2019,Palestine,Arabic, KeyFilm,127.0,0.0,117479.0,Muayad Alayan,0,73.0,Maisa Abd Elhadi,Mohammad Eid,Kamel El Basha,,Rami Musa Alayan,0,0,651.0,The Reports on Sarah and Saleem,10102162019.0,607206.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
158,2018,France,French, Les Films du Worso,107.0,0.0,0.0,Cédric Kahn,0,68.0,Anthony Bajon,Damien Chapelle,Alex Brendemühl,,Samuel Doux,Fanny Burdino,,829.0,La prière,0.0,1722220.0,PG-13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,2018,UK,English, Fearful Symmetry Productions,0.0,250000.0,0.0,Cecily Fay,0,21.0,Cecily Fay,Joelle Simpson,Cheryl Burniston,,Cecily Fay,0,0,216.0,Babes with Blades,0.0,0.0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160,2019,Iceland,Icelandic, Zik Zak Kvikmyndir,95.0,0.0,0.0,Isold Uggadottir,0,68.0,Kristín Þóra Haraldsdóttir,Babetida Sadjo,Patrik Nökkvi Pétursson,,Isold Uggadottir,0,0,1579.0,Andið eðlilega,0.0,96922.0,TV-14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,2018,Germany,German, Claussen + Putz Filmproduktion,103.0,0.0,0.0,Mike Schaerer,0,61.0,Karoline Herfurth,Axel Prahl,Luis Vorbach,,Matthias Pacht,Otfried Preußler,0,798.0,Die kleine Hexe,0.0,15295482.0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
162,2018,Turkey,Turkish, Eren Medya,110.0,0.0,0.0,Kamil Cetin,0,43.0,Enes Batur,Bilal Hanci,Atakan Özyurt,,Enes Batur,Busra Nur Karahan,,53095.0,Enes Batur Hayal mi Gerçek mi?,0.0,3595901.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,2018,Iran,Persian, Fadak Film,103.0,0.0,0.0,Houman Seyyedi,0,76.0,Navid Mohammadzadeh,Farhad Aslani,Farid Sajjadi Hosseini,,Houman Seyyedi,0,0,2293.0,Maghzhaye Koochake Zang Zadeh,0.0,7474.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
164,2018,Spain,Spanish, Mod Producciones,90.0,3500000.0,0.0,Fernando Colomo,0,57.0,Paco León,Carmen Machi,Maribel del Pino,,Fernando Colomo,Yolanda García Serrano,,1776.0,La tribu,0.0,7318071.0,TV-MA,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,2018,France,French, La Sorcière Rouge,98.0,600000.0,0.0,Jean-Claude Brisseau,0,57.0,Isabelle Prim,Fabienne Babe,Anna Sigalevitch,,Jean-Claude Brisseau,0,0,145.0,Que le diable nous emporte,0.0,1869.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,2018,Romania,English, Mobra Films,88.0,0.0,0.0,Ioana Uricaru,0,67.0,Mãlina Manovici,Dylan Smith,Steve Bacic,,Tatiana Ionascu,Ioana Uricaru,0,698.0,Lemonade,0.0,213444.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
